FPR,TPR
0.35324341682723187,0.8729874776386404
0.35324341682723187,0.8765652951699463
0.35452793834296725,0.8765652951699463
0.35452793834296725,0.8783542039355993
0.36480411046885036,0.8783542039355993
0.36480411046885036,0.8801431127012522
0.36673089274245346,0.8801431127012522
0.36673089274245346,0.8819320214669052
0.3699421965317919,0.8819320214669052
0.3699421965317919,0.8855098389982111
0.3705844572896596,0.8855098389982111
0.3705844572896596,0.8872987477638641
0.3737957610789981,0.8872987477638641
0.3737957610789981,0.889087656529517
0.37764932562620424,0.889087656529517
0.37764932562620424,0.8908765652951699
0.3808606294155427,0.8908765652951699
0.3808606294155427,0.8926654740608229
0.3815028901734104,0.8926654740608229
0.3815028901734104,0.8962432915921288
0.38985228002569045,0.8962432915921288
0.38985228002569045,0.8980322003577818
0.3904945407835581,0.8980322003577818
0.3904945407835581,0.8998211091234347
0.3911368015414258,0.8998211091234347
0.3911368015414258,0.9016100178890877
0.39627488760436735,0.9016100178890877
0.39627488760436735,0.9033989266547406
0.39820166987797045,0.9033989266547406
0.39820166987797045,0.9051878354203936
0.4039820166987797,0.9051878354203936
0.4039820166987797,0.9069767441860465
0.4046242774566474,0.9069767441860465
0.4046242774566474,0.9087656529516994
0.40783558124598585,0.9087656529516994
0.40783558124598585,0.9105545617173524
0.40976236351958895,0.9105545617173524
0.40976236351958895,0.9123434704830053
0.4110468850353243,0.9123434704830053
0.4110468850353243,0.9159212880143113
0.4161849710982659,0.9159212880143113
0.4161849710982659,0.9177101967799642
0.4206807964033398,0.9177101967799642
0.4206807964033398,0.9212880143112702
0.4245343609505459,0.9212880143112702
0.4245343609505459,0.9230769230769231
0.4271034039820167,0.9230769230769231
0.4271034039820167,0.924865831842576
0.43481053307642903,0.924865831842576
0.43481053307642903,0.9266547406082289
0.43545279383429675,0.9266547406082289
0.43545279383429675,0.9284436493738819
0.44315992292870904,0.9284436493738819
0.44315992292870904,0.9302325581395349
0.45857418111753373,0.9302325581395349
0.45857418111753373,0.9320214669051878
0.4598587026332691,0.9320214669051878
0.4598587026332691,0.9338103756708408
0.4611432241490045,0.9338103756708408
0.4611432241490045,0.9355992844364938
0.4630700064226076,0.9355992844364938
0.4630700064226076,0.9373881932021467
0.4682080924855491,0.9373881932021467
0.4682080924855491,0.9391771019677997
0.481053307642903,0.9391771019677997
0.481053307642903,0.9427549194991055
0.48747591522157996,0.9427549194991055
0.48747591522157996,0.9445438282647585
0.4900449582530507,0.9445438282647585
0.4900449582530507,0.9463327370304114
0.4938985228002569,0.9463327370304114
0.4938985228002569,0.9481216457960644
0.49775208734746307,0.9481216457960644
0.49775208734746307,0.9499105545617174
0.49967886962106617,0.9499105545617174
0.49967886962106617,0.9516994633273703
0.5016056518946692,0.9516994633273703
0.5016056518946692,0.9534883720930233
0.5099550417469493,0.9534883720930233
0.5099550417469493,0.9552772808586762
0.5118818240205524,0.9552772808586762
0.5118818240205524,0.9588550983899821
0.5157353885677585,0.9588550983899821
0.5157353885677585,0.962432915921288
0.5202312138728323,0.962432915921288
0.5202312138728323,0.964221824686941
0.527296082209377,0.964221824686941
0.527296082209377,0.9660107334525939
0.5305073859987155,0.9660107334525939
0.5305073859987155,0.9677996422182469
0.5555555555555556,0.9677996422182469
0.5555555555555556,0.9713774597495528
0.565189466923571,0.9713774597495528
0.565189466923571,0.9731663685152058
0.5658317276814386,0.9731663685152058
0.5658317276814386,0.9749552772808586
0.5664739884393064,0.9749552772808586
0.5664739884393064,0.9767441860465116
0.5728965960179833,0.9767441860465116
0.5728965960179833,0.9785330948121646
0.575465639049454,0.9785330948121646
0.575465639049454,0.9803220035778175
0.5793192035966602,0.9803220035778175
0.5793192035966602,0.9821109123434705
0.6120745022479126,0.9821109123434705
0.6120745022479126,0.9838998211091234
0.626204238921002,0.9838998211091234
0.626204238921002,0.9874776386404294
0.6538214515093128,0.9874776386404294
0.6538214515093128,0.9892665474060823
0.6685934489402697,0.9892665474060823
0.6685934489402697,0.9910554561717353
0.6994219653179191,0.9910554561717353
0.6994219653179191,0.9928443649373881
0.7591522157996147,0.9928443649373881
0.7591522157996147,0.9946332737030411
0.7957610789980732,0.9946332737030411
0.7957610789980732,0.9964221824686941
0.7989723827874117,0.9964221824686941
0.8002569043031471,0.9964221824686941
0.8509955041746949,0.9964221824686941
0.8509955041746949,0.998211091234347
0.8933847141939627,0.998211091234347
0.8933847141939627,1.0
1.0,1.0
